extract_amt,roast_temp,roast_time,color,beer_type,alcohol_content
14.796624881980977,138.13601337693996,52.07807726783298,11.848633975206706,Ale,17.327390667481573
8.799374038096731,308.1468984215313,14.289851756621793,6.76853296912205,Pilsner,45.74758709998814
11.994661592844594,179.85041063459835,49.93093733122473,18.786537159651722,Ale,65.91669702112196
8.666383880024041,117.24282244556723,58.058522094159784,16.3296779235307,Ale,43.972378766546264
7.384543754682795,159.0444618755913,34.60348095774467,13.591607633205637,Ale,42.496804460667896
6.655627117464578,156.3324032626814,38.40766750630189,12.385224338721176,Ale,36.12380283482796
34.01257170604479,185.22433662714246,43.98983701129637,14.759121757331474,Ale,74.24906728728075
7.072744270229207,200.19656086903268,23.33634716080055,16.15181044187453,Ale,36.155575002609915
7.948735425200803,226.1245363618375,42.48306294941874,26.863969111846934,Porter,43.61633430555494
10.530877559914462,391.48122562594904,33.7433750051471,18.45229842373828,Ale,59.1148327682832
17.314898447719024,158.8032575957755,30.277090230678912,18.496092487837494,Ale,90.2703570099179
6.456519136895919,301.0602224831954,55.14007797937524,95.95716761566081,Porter,34.203416009723895
17.56917361248206,220.72344474845835,49.8951554974242,37.68423276272459,Porter,100.62481666519423
6.441476118409446,207.005560812184,56.73038141018135,35.94534276418567,Porter,38.62733049648535
19.646891975200937,161.3016096182028,51.83259124435531,24.590727459982794,Porter,101.90846178192409
12.029768024715523,177.76484649140042,12.090530057665068,3.669662677751996,Pilsner,63.014151828005524
19.651416322855056,199.77742666178332,40.32646955379117,15.034858760782928,Ale,102.41945233590836
42.61368631905455,124.72083847713067,44.88184407577354,17.87849830751602,Ale,72.92386105337307
16.088953690974527,104.07966916118804,43.242873785815,10.541574265646187,Ale,82.05500962834891
5.58781688381481,147.62555487800282,23.597821737917535,19.277842193178543,Ale,30.73191114490882
9.242104438646145,189.33775294542446,31.28151757324958,13.271294456044378,Ale,55.18380119061722
6.802948418197534,172.9909136922188,11.951456904179793,6.913708365088634,Pilsner,31.631813582271473
9.442102962832173,369.6071165017214,14.704706384783663,9.418100776499053,Pilsner,50.01000056864433
6.780915784313661,222.95347083618026,38.025595030959195,15.241666311577768,Ale,39.343446427769436
9.76974769090964,173.2663700095414,39.12058822327901,14.249933664075684,Ale,51.27195252438095
11.213944917720049,120.14005355767372,20.06146453118194,0.0,Pilsner,55.49255177132866
5.962212445231765,227.59419996984488,32.41013618707731,21.042808812032895,Porter,17.93233881980228
15.387081790550297,186.24854909111716,33.603862987433075,17.623192403024046,Ale,80.73593308430033
13.499021813098627,210.9906221174306,10.566838876759013,9.664158562796517,Pilsner,69.20508552759962
8.980842364091682,205.69969804124372,17.12603916512465,5.768246049315592,Pilsner,46.84864658717205
12.848720802000495,245.23176569968626,41.215002864133936,87.21024497418769,Porter,71.34999582997312
6.409107661376625,144.2960983503721,59.64100538988085,21.33942497079444,Porter,35.96419593986597
13.639197433342689,205.7960159168893,42.519587396871806,25.400577681120676,Porter,72.67934920495826
18.93944296364321,391.4770094321923,16.010833359392997,1.1964980475556866,Pilsner,95.29738735214843
9.778534286769855,159.31160813779627,51.07201485495533,23.60621621533108,Porter,51.96419733403577
15.011155699455225,134.58919549880824,31.576886059079204,13.78435260430103,Ale,79.09780896034229
6.976967936065883,151.6015263476281,14.18501046072221,9.836167123007995,Pilsner,36.937743980945235
15.744908061778483,242.24451274873945,39.991229166301125,24.046420519541616,Porter,91.77875945206463
9.341091394208016,143.88562704214013,21.402304908245945,8.647646248086737,Pilsner,47.08193041217379
7.747870430106753,136.898590893488,30.83908736897647,17.400716427963033,Ale,40.813011219645354
13.797694022151248,187.47069677107328,25.914712493717566,9.45548862025467,Pilsner,74.29319721116316
5.301613192812403,138.7053935112632,42.142697375361976,15.3965670141688,Ale,27.80513697368832
17.434100438260444,171.00785883914426,31.5517336403311,24.418383767541016,Porter,94.9598297602991
5.070432142888206,225.12643848343555,15.199104660823822,10.644820800406954,Ale,24.56710506161208
15.167248051943451,134.56004714607633,20.78377830660271,12.174145190119795,Ale,79.450852717711
9.050119597882473,164.003711827588,35.02226368190308,16.819141834124935,Ale,48.00892417647996
16.027910331838925,191.57346025300478,49.45921135353799,30.301528485614046,Porter,87.17386858084974
19.432828176761575,181.8443386860228,10.487163261881761,7.50881815455611,Pilsner,97.48862575227258
8.731297152799371,246.20848561228559,40.62136419947,25.57309975600685,Porter,49.20630061707416
13.642360016267553,202.05553815927925,15.79408793378331,7.308665918208453,Pilsner,71.88722956894723
13.880628969077586,210.99193630726597,40.202471188408474,21.477627892849355,Porter,77.19759993707132
13.583778586863101,245.04339219500997,51.84038177391245,37.1639899092044,Porter,77.11957532101141
8.346224489609275,162.16570378427815,21.42414832384675,9.38655939713642,Pilsner,45.07780359168976
19.291235172754774,153.30697225915767,34.775737623863385,14.13327667344507,Ale,103.03493354458367
11.70688067926441,106.57936446495738,48.70264629222675,14.244084781991763,Ale,58.790523602020045
17.69613008706692,127.63064597782407,18.778873962731033,7.763854899245258,Pilsner,89.39445311775715
15.492189129762565,135.5784448077514,17.628057135098075,14.18953030148919,Ale,78.41706998284643
9.461554262827004,127.52567006070078,55.25229343196301,14.156663490431088,Ale,49.93250300358434
17.206967295537158,303.4686246719722,44.73233256869482,30.826776099990553,Porter,95.38644039701708
38.653366836652324,180.38244719141676,46.828668152111085,20.39441779685071,Porter,61.18424541938696
18.216547956667423,200.1450702187701,52.19843138060202,26.184097411625313,Porter,98.69671846360005
13.71909308953788,223.06932412590606,36.97128904425057,56.23671827967314,Porter,76.7308661648825
18.226030427822792,134.6160911928842,34.420274959623185,5.58313790127286,Pilsner,99.57308851962819
15.387973851166489,148.88859097322486,37.81286757916901,11.838857228671573,Ale,76.3835195905731
15.878814197294608,377.0716462086828,45.85089844660704,24.539127784743478,Porter,87.54707747168354
12.519865728900534,158.91384188567093,29.54686525761307,9.53722822484405,Pilsner,62.1156524588678
19.34125452084836,341.2722134791278,14.758412335849194,10.593781763906946,Ale,97.6480723699981
14.65985298844456,165.2432828540317,16.77984422914423,3.2732811125142645,Pilsner,77.15999966355946
11.357825728372696,236.24096296231215,58.695147902120176,36.14026584961639,Porter,65.43596611554737
14.095898211918865,161.3532267389312,12.585883117039122,2.3952288445836336,Pilsner,75.00086450260468
5.2878979746400026,149.83733746641207,45.58096687245746,24.469076904836715,Porter,29.470843917228486
9.52362225011824,248.4287624417541,57.184076421050165,99.44950919783754,Porter,57.57870325785728
14.902603062390275,196.66233463555199,16.462977362029154,10.709980798090214,Ale,78.53949425821894
9.351164108156661,154.89970397067714,46.11321889260391,25.032145934245982,Porter,48.08247365013066
14.270231434982623,115.30292970457111,25.122829899015535,14.76314818495137,Ale,73.45730092133783
11.431530514186491,218.17741674196316,21.848250915558197,13.595889494190752,Ale,61.192914245772684
7.032110963336754,206.21124002316364,52.631130410653775,37.58334133429961,Porter,39.61046987009503
9.474234889340462,238.28736988728474,55.46768457929919,30.487578689502627,Porter,55.8254504715653
13.549473660518974,132.59134450420123,27.352525469619007,6.913338235626386,Pilsner,67.71609466094812
13.863091418722599,360.6693761605352,41.632376835463376,10.320199520330192,Ale,71.87297473177425
13.614878732743682,208.61087896135956,18.79688171672306,11.742980841916205,Ale,70.4077355913803
14.798012297857005,330.92682406005684,49.487971821312634,6.653391821266098,Pilsner,78.30341245505008
14.781549050025333,126.41557566842442,54.06199439378532,22.96740632577496,Porter,77.04705981269703
11.47127653150961,147.97110030941082,25.933617609076435,16.389516253012783,Ale,60.071960956231756
18.448198937765945,222.52377122176563,42.648349212374086,23.866458016878003,Porter,100.13681611751836
10.51342805071845,180.93049076644462,53.820884894574625,32.25855566486247,Porter,57.661367743015276
11.537973878984403,106.87755326534214,10.768745312487823,5.937946727182107,Pilsner,58.570910769195116
18.37885032523508,169.58420119889757,52.78676310398775,18.98709627468014,Ale,100.3329571671073
49.000535641332526,202.5969417049713,38.60571720860273,17.401919683821607,Ale,92.45260268638732
15.558328753105496,180.75526577035237,30.700769238757555,12.26174463220208,Ale,83.41859103287624
6.503403309684517,353.5628096159068,36.130792342437566,19.551875322113773,Ale,34.0903382806766
18.792239206170102,133.7165992588997,51.203100403099604,22.96081486971906,Porter,99.84869012711448
15.71361949323667,227.1608997393022,46.10647747750148,31.289605489389956,Porter,87.03961813303947
19.982705098517997,184.20980763866862,35.06324253411247,14.122603850229797,Ale,105.93485042586686
7.241724569869906,390.0579910410696,34.382616296871106,19.542251442312306,Ale,39.880717886383074
18.021890860523214,247.27963255199538,54.96288563476919,33.17718670687959,Porter,104.28972485018718
7.437394020145622,164.2297986511798,21.61711018018039,17.37848315707629,Ale,39.610454241339376
14.233393464257663,232.15999190147627,14.785084790456985,7.231156627569035,Pilsner,77.22384348156689
6.857299742741622,101.09215209116876,43.93190593477159,11.506247450840952,Ale,34.760107707034784
17.720123439833515,105.01109389226801,45.11058561028822,11.215248463712502,Ale,94.82501311791314
17.109784380875162,188.54198825932252,38.41930134104793,92.95286518253889,Ale,91.5574425335464
13.536511079218899,146.7174093313301,23.126827253907802,8.653115094937835,Pilsner,67.7576060827161
11.107749458389995,137.24148505295503,24.797653020238315,13.18474297036439,Ale,19.536186733556892
6.037504931827071,141.69030358134378,40.85216144308535,14.581862392091466,Ale,31.399203305314597
15.461431597168454,147.76044019158815,23.64791711740162,1.062784077817044,Pilsner,79.10830808269503
11.803140240171032,209.34215442151344,34.981060620047046,18.484899933595376,Ale,65.22274786768082
15.830833992055219,185.37939583464168,26.603717494229354,9.596680855590009,Pilsner,80.95247951105002
17.995734888929437,218.35539588390003,35.52190880673247,20.945468829218512,Porter,97.20928487116258
19.632822575043285,224.52948697525778,21.468194984471722,17.680779161240913,Ale,105.21131251473913
17.837050135889164,226.44022889519232,19.90302391576416,8.517211715432913,Pilsner,92.1009987695934
5.17571126277503,162.19662237623314,46.69991699064548,19.421312411753533,Ale,27.668927095093082
10.399670967175458,163.19100944746162,29.286376868020326,12.976536161172488,Ale,55.98504591514119
15.94985843636087,238.93988202108758,21.62830955823572,6.642598230916908,Pilsner,81.11544780761521
7.574445158921607,199.26453919066157,52.92102007410801,29.885422910799857,Porter,44.084760426723
12.81554909306194,112.07007759687082,30.085023826009817,7.520222758890354,Pilsner,66.09280129184755
5.815069825088805,181.32804311387025,15.793508263027386,2.8552558738392815,Pilsner,30.466196532377037
7.999947873446001,153.40108894523604,45.402398192277616,11.843873193311001,Ale,39.11566373184521
5.277826916909209,248.11524845745447,23.99859946208521,15.665958699475395,Ale,26.202680982966278
16.90546555036131,102.04831096934389,38.26211226795206,14.51473413480275,Ale,84.9694035527029
8.358870320905702,191.8271309605837,41.184652013107964,23.522532224240614,Porter,44.61845858133375
10.18027521045354,208.54346415982872,58.12871855459602,26.436093276041316,Porter,17.880982395891955
18.921219401983862,143.33601570360327,19.555060030758355,5.7691223300631105,Pilsner,99.15874606158813
15.566216028852992,246.0462277384798,24.208602863516916,18.177228399247348,Ale,85.16481899159778
5.477583942969618,228.9304940532567,56.61099160391603,40.0,Porter,30.056737050189685
7.470412347468692,237.34792614787187,45.91464531570004,36.598733221237524,Porter,40.75904053615195
14.322176022496453,102.88480890273227,32.46654984876061,9.987155660664255,Pilsner,75.43879690696745
13.658428829062514,185.48082269722136,46.738669861464466,28.498673451496884,Porter,75.59851479705274
8.56839232061763,144.197536293182,30.66925616048164,4.796369954838365,Pilsner,46.115735896131255
19.013209968871905,227.35429524034944,30.50257606894891,21.036158173528662,Porter,103.26291609332124
14.20948933948844,194.92744853724435,17.82083771120569,95.55524141269518,Ale,75.17955034785373
13.034492045374375,180.83155064816646,36.10241232963914,17.202000469500035,Ale,67.48922241272801
49.76903935574383,117.18822545134086,23.13322070925139,14.108884120000592,Ale,70.21653185724755
15.951830442751545,181.0334207179286,41.67967179766498,67.81839904500555,Porter,85.24212054976556
9.679174932194028,194.785621953464,29.930309141968227,51.55343531289569,Ale,51.011161431908924
10.973315933241377,243.38684639653067,52.68605163646492,40.0,Porter,62.01103305902441
8.147656234626833,187.75765156358042,48.56812955652618,22.866453868464838,Porter,41.69102992645349
7.792895088205043,245.11009026184817,17.396661659677957,10.225949083642305,Ale,39.33423189837464
19.165585849759005,244.24091734099932,39.55459815928076,33.385502392604316,Porter,108.8449270515584
16.093261925739313,197.53005037503962,45.687031024190226,26.011471642492868,Porter,88.86462009890285
12.356882129263507,175.88619761771332,35.722045580491276,10.539984521312768,Ale,63.529558790787206
8.411219419599849,169.9032615739074,15.697364099541453,7.247583838630594,Pilsner,42.09502745902606
40.33517427935618,233.5567841673674,35.16236970619677,36.79964083821561,Porter,50.141614481973605
5.8704374048581345,104.23850244576352,31.644949482814884,0.0,Pilsner,32.43914725238696
11.516249383371811,117.07122970353574,26.287721799321165,14.817733236739937,Ale,60.49160455388013
9.676938229911539,115.31075936787278,39.126778577307334,9.48792653889511,Pilsner,49.06429879553467
15.445152332231892,213.5402987681582,26.243616649382048,17.58637980009007,Ale,82.52008069305819
10.666277589387214,150.9476535778802,21.777834350264527,12.892251598799355,Ale,53.014872092033116
7.694055163394522,195.69528171110514,46.795063769219055,17.678037160084187,Ale,42.216594157850686
5.370180925869969,190.56743557638484,20.668551069127112,2.7127200140170293,Pilsner,28.731505232298854
6.008744471948729,157.87419546137974,50.26441277159182,16.811882558252492,Ale,31.399074649540143
15.19089160247851,179.7351583363598,58.958050310919,27.769033689743125,Porter,82.64826108892827
11.80545266834068,196.770780035749,32.061935822657965,8.411099913782737,Pilsner,61.822798910380165
13.048688166630832,241.14254948172075,50.61961929959334,35.83208193046341,Porter,75.37263230484363
18.450069395605134,186.3451109291472,18.418386419490936,12.113628446079852,Ale,97.46722886648541
19.855084210950565,192.15512676524713,49.865175110040184,27.043272878114433,Porter,110.13019262868715
8.253454765977109,110.17837265556632,58.12335792668668,18.20108860405773,Ale,42.615599010290126
14.946173046501512,242.8323722140168,35.85116970849515,16.62114268436444,Ale,81.56321180340136
8.94983565105726,179.21228918640793,22.785990210396967,9.30988973282496,Pilsner,48.02275483162887
5.30976499198593,220.19101297898828,18.041313413831325,10.80181444396165,Ale,16.088369303267235
16.37567980754212,107.54365947210836,55.83134146419322,19.87907173331354,Ale,86.81513568126711
9.800257262337018,163.13652036056365,26.228626934334713,84.79951460110969,Ale,52.249414991106725
10.75195841257847,138.54631887290523,34.850186544153296,21.21143624623909,Porter,57.785362572132705
13.824756703304086,140.0463848032885,31.671577558592293,14.950209764512996,Ale,70.26818528191227
17.465726828542856,218.71805949413942,31.76077602281786,18.79722105616154,Ale,97.13244640143823
14.434727653867231,193.58000879032804,48.26291302256236,27.175957429597037,Porter,76.2316585203453
18.08975983171093,165.9617967764272,56.75791596575138,33.19303713532763,Porter,98.30804893763617
9.103130522234537,101.58786093795901,41.838733861403355,5.699948996044053,Pilsner,48.336903297150535
16.970702508688454,244.7391914418295,57.85691112236066,35.959189133567364,Porter,94.46795373065508
47.64662623364244,244.30348800335858,19.52223343040169,10.969810799547947,Ale,44.390625485026746
19.29187485457917,132.63283154200576,38.19686383141984,10.155962634638819,Ale,19.76153716229615
15.312324145817229,106.2019558474835,44.275349268919555,7.756109791099417,Pilsner,75.25345652712265
8.232615156703377,179.52990445178534,45.74881648130784,24.891777767796135,Porter,47.62327819624648
19.210558857333865,242.71162219246114,47.79237255498524,28.648832754260756,Porter,107.67947227561818
15.962837101552367,236.55937686474024,26.65750508170823,19.87170050515136,Ale,83.96222985453814
8.809124638925388,187.69942958340948,54.10972897512945,24.781372122493735,Porter,51.67603549180104
8.19967966051223,145.53232759805607,16.585278122595046,0.12642162506412902,Pilsner,39.123117844520166
12.773010708959948,149.4941325653794,23.926785717450606,15.52867390894584,Ale,64.96377147495107
5.384940770817973,234.68703272290415,33.435700028831256,29.917194347715323,Porter,30.301694220628534
8.112051131616642,173.76760534533653,39.5999046293926,19.473209207976605,Ale,41.5650340498601
11.370282031272595,119.66743434507184,24.764209082145825,10.518011600040145,Ale,57.11669456476764
10.612549705013382,137.2638213960411,55.39128224756796,28.959086081715554,Porter,60.21575627734145
11.95363136547216,141.51923522012487,32.59234157587953,14.843116118251967,Ale,65.94482730130449
9.164430594420978,395.7991155426994,15.01686670578424,10.571805659434805,Ale,49.02558717670432
13.801765196872532,169.4566572281937,50.95258828931353,26.59028235234696,Porter,73.55807430624809
17.95783408884847,237.40763624124867,58.27269478753939,40.0,Porter,102.27045496093554
6.762977839430496,200.31738144883914,27.316382504292243,16.14740365696316,Ale,35.95639809658513
12.760686607311712,110.87108863732843,37.73217922926088,12.650415998529079,Ale,65.66461519749343
6.9810215951773,100.82422267137441,39.15353013938759,13.570361473083894,Ale,35.96301157286956
15.752895217888906,310.9362722665929,50.08104594006906,12.141122654781583,Ale,83.17514551630263
10.940895542109406,154.40394021909106,17.591913693078773,2.8767804134617156,Pilsner,56.42100472215075
13.481319677877634,216.51245035701635,52.06270320150225,36.86447174245053,Porter,77.73317065126753
7.74919754321118,245.050828589555,46.08047506256596,37.21543006017185,Porter,46.5230409631471
7.172716390150659,158.13507601353155,11.746004797060902,7.105085115143599,Pilsner,40.82847042629997
12.320844209734318,203.0035044725292,38.34575856361167,15.998237267255645,Ale,62.639377391434955
10.334191067749334,249.23528610294449,11.4016883554481,13.591714127942609,Ale,56.56799563031067
19.106479178792195,211.84998758125215,34.821997366801995,20.071737217645328,Porter,101.66280228990213
16.479878807104477,358.19181991278504,39.970655890889624,14.979101229829878,Ale,86.03307828676611
16.229954297758212,111.71122812674564,41.743985281459025,15.533105755120987,Ale,86.84515008004514
18.555796096189002,148.48228017920954,56.34393343438556,26.771980251058473,Porter,99.73470994646908
6.251336531630278,362.7962935400736,24.852850943039194,52.37818587495196,Porter,33.438453084452824
13.282887048836098,130.15082225213587,52.22829298692478,16.578909511294317,Ale,69.25566533704969
13.767141034336532,226.53855389098123,32.611060668520736,17.10241220368478,Ale,75.4136601230566
19.429045678208436,204.44855276207582,43.34699297942244,17.09825506926361,Ale,106.08497348111821
45.295356917368224,154.9486556246132,50.397171146131654,28.421924709606998,Porter,48.193961356554325
8.612431698731703,179.3761404568985,46.2020582954406,23.16443199765325,Porter,47.524463592952365
6.504409133982467,181.42097031292204,49.775029444446886,31.91311377555187,Porter,33.73716874701084
5.246444443872113,207.10806776108294,41.80347536036,21.793038348938822,Porter,27.95413769590229
18.942939751882857,177.48339116487944,50.03903044524642,32.24036977689969,Porter,101.83490684588949
15.04874819886365,119.96139852762494,55.45067383868188,8.634426692339876,Pilsner,80.92950712430383
16.777293680347064,216.0182007282869,55.22094207757908,32.627415384559,Porter,93.35302573588605
9.225951586309236,160.94087453591783,26.39441097520871,7.262253779728906,Pilsner,44.85200339101208
13.796152492794901,244.4640835317891,58.598641367762724,35.173928856964544,Porter,79.48797471857652
5.959328991814717,142.52706734395514,12.88334981560322,0.0,Pilsner,31.69751406999422
12.284413939019345,139.4618170444877,40.82013467160837,11.960075667984551,Ale,66.77918514018285
19.662427096166702,150.0261093512774,34.761227885096034,23.451328578356954,Porter,103.56266467403528
18.14757867974886,185.84755239379382,21.52380350797565,7.849329985257954,Pilsner,93.22466740565245
10.072384277552684,234.23046103014735,36.75740242899451,28.37157161580538,Porter,58.29780587235446
19.42355231812248,126.44224602100222,13.297732985004469,0.0,Pilsner,16.834619349265115
8.475524397068067,141.95181963988304,37.685707879513714,98.73326930128705,Porter,46.572712823823984
19.239782336235223,187.25197647217925,52.72327209369236,26.240339652328604,Porter,106.67853614575779
19.12066557059748,168.15013632422728,17.04862062814504,12.206017825225075,Ale,100.29245838067685
16.988038810285875,167.0984330883588,26.267609337043588,17.903029450053992,Ale,89.9257902155742
14.456719053001867,223.11013931446098,41.55616355258999,21.857433502745046,Porter,78.48270666451688
18.114319499374204,238.58174537670416,27.965063934356472,85.48528976445812,Ale,98.17184899732067
9.39530426761695,172.19604491048227,30.750151357384116,12.763845108214358,Ale,46.966729039990284
17.734153329693775,203.10276931709106,26.922544908001015,11.163611416550815,Ale,96.41507659648234
14.268150378762858,220.15880665410907,34.13349478019805,12.352250557796157,Ale,75.46611865130917
5.198552866383492,177.75496155807457,28.659797686365252,13.07825115629523,Ale,29.92636616865008
10.208502768983294,144.1474613430603,17.212416162293767,10.349664836089836,Ale,52.982609181651725
7.222112914222476,195.71268965834258,19.940639809933707,15.052939052730956,Ale,35.8957593313947
19.727440847273797,392.6801996525328,13.962329501163131,8.13817232622918,Pilsner,99.6269917835477
12.175554605599821,235.23442296094157,33.38285338595501,23.01281939167778,Porter,65.78302532973824
12.46087048247994,107.8610555154784,52.27019672543669,16.583068700142636,Ale,63.57145286991113
14.592087745980853,236.51970807002002,14.527554169259451,5.475526686843486,Pilsner,77.35482633332248
10.528769091944262,180.16480422480396,42.93627487575841,12.94368206957281,Ale,51.64144854203213
7.053504075283984,102.35141740748709,31.011158022675126,5.6528217983570554,Pilsner,33.73377500737255
17.331765997913685,151.7053268151682,53.56905107973685,13.673672120100276,Ale,91.05385197309553
7.847718678541369,208.65003458129797,28.165677291535953,19.793335094079648,Ale,45.00221793631939
12.66978473819684,317.70316019231524,44.72216943659767,33.12085778759044,Porter,68.08313418296389
8.364755434621088,247.02385561614886,29.95561132680145,24.791944103745855,Porter,46.41212448447074
43.32791145126134,163.39151107465727,37.097422049390815,72.59028620720339,Ale,30.514608678193085
17.93287276132525,148.99528444390117,48.74728207211556,19.451839626552935,Ale,94.29670462643857
19.593792335346954,223.25079016443522,58.39285417247331,40.0,Porter,108.29498990626384
19.412519870945005,182.1860049037047,16.74437237831034,5.130332306514562,Pilsner,101.71937811872994
18.598332488317684,202.34898685938384,36.45485304345226,20.33562654737945,Porter,106.54546502710173
16.61070999047958,220.85535070580164,16.613432119219866,0.0,Pilsner,87.95589352622957
9.997177280429629,200.71413191884304,11.52518600711894,0.5859194965166772,Pilsner,49.430865800656164
6.216520849819951,163.3611242152997,47.397531012660494,17.800930508405877,Ale,34.30389488066961
11.108617571207109,118.7194671841451,59.163565942206546,21.91164556819338,Porter,57.131136190412086
8.48351213256414,187.03722498569508,39.770164156814005,15.997756894766123,Ale,17.30800041866167
6.987314521369745,234.61499900938892,13.621632250225804,11.614635381690894,Ale,37.52647005725738
5.801407726802379,162.83386397776223,13.086398945582852,6.598229849748479,Pilsner,32.21981723464618
15.883915463158681,333.3558830388433,25.727368183390467,25.529613252824625,Porter,88.13436477965807
5.171411879375466,175.5291729673603,29.04420302141811,8.217373320965706,Pilsner,28.044643811171383
16.558711227541643,193.12623436637148,10.19332421205102,0.0,Pilsner,85.5104361907489
7.204199681005626,224.94827140834644,52.134145156624946,54.53987450366374,Ale,40.686549365005874
6.192831238801336,184.68956644610824,33.42898831913901,15.72114340895452,Ale,32.550805686215405
6.344045513579081,113.64540089433453,59.78538410402586,23.87398115905171,Porter,36.18898488436839
